R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_TD_pct,B_avg_TD_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,weight_class,Winner,age_diff,height_diff,reach_diff,strike_acc_diff,td_acc_diff,sub_att_diff
31.0,27.0,180.34,185.42,185.42,193.04,0.42,0.3126562499999999,0.16,0.576796875,0.3125,0.5703125,Welterweight,Red,4.0,-5.079999999999984,-7.6200000000000045,0.10734375000000007,-0.41679687499999996,-0.2578125
36.0,30.0,182.88,177.8,195.58,193.04,0.4425,0.53,0.5325,0.11,0.0,0.0,Welterweight,Blue,6.0,5.079999999999984,2.5400000000000205,-0.08750000000000002,0.4225,0.0
36.0,29.0,185.42,185.42,198.12,195.58,0.4043658447265625,0.41125,0.086705207824707,0.385,0.2047653198242187,0.0,Middleweight,Blue,7.0,0.0,2.539999999999992,-0.006884155273437498,-0.298294792175293,0.2047653198242187
27.0,33.0,180.34,180.34,182.88,187.96,0.416875,0.57,0.1865625,0.33,0.5,0.0,Welterweight,Red,-6.0,0.0,-5.0800000000000125,-0.15312499999999996,-0.14343750000000002,0.5
29.0,29.0,185.42,193.04,185.42,205.74,0.5,0.2,0.4,0.0,1.0,0.0,Middleweight,Red,0.0,-7.6200000000000045,-20.32000000000002,0.3,0.4,1.0
30.0,28.0,185.42,193.04,198.12,198.12,0.5349999999999999,0.40625,0.375,0.0,0.0,0.0,Heavyweight,Red,2.0,-7.6200000000000045,0.0,0.12874999999999992,0.375,0.0
36.0,34.0,167.64,172.72,172.72,177.8,0.4555073022842407,0.6130737304687499,0.1414831376075744,0.280673828125,0.2667350769042969,0.0626220703125,Featherweight,Red,2.0,-5.0800000000000125,-5.0800000000000125,-0.15756642818450922,-0.13919069051742564,0.20411300659179688
36.0,34.0,167.64,172.72,172.72,177.8,0.4555073022842407,0.6130737304687499,0.1414831376075744,0.280673828125,0.2667350769042969,0.0626220703125,Featherweight,Red,2.0,-5.0800000000000125,-5.0800000000000125,-0.15756642818450922,-0.13919069051742564,0.20411300659179688
36.0,34.0,185.42,187.96,198.12,193.04,0.3978125,0.54794677734375,0.479375,0.033203125,0.0,0.0,Middleweight,Red,2.0,-2.5400000000000205,5.0800000000000125,-0.15013427734374996,0.446171875,0.0
34.0,30.0,185.42,175.26,187.96,182.88,0.343984375,0.276015625,0.098984375,0.3421875,0.0234375,0.5,Welterweight,Red,4.0,10.159999999999997,5.0800000000000125,0.06796875000000002,-0.24320312499999996,-0.4765625
32.0,25.0,180.34,175.26,190.5,195.58,0.3571401977539062,0.5297900390625,0.1456402587890625,0.5868212890625,0.00048828125,0.5263671875,Lightweight,Blue,7.0,5.0800000000000125,-5.0800000000000125,-0.1726498413085938,-0.44118103027343747,-0.52587890625
34.0,28.0,172.72,182.88,180.34,190.5,0.4292758252471685,0.444296875,0.2497143966704607,0.3403125,0.4448013678193092,0.5625,Lightweight,Blue,6.0,-10.159999999999997,-10.159999999999997,-0.015021049752831472,-0.09059810332953933,-0.11769863218069082
28.0,26.0,170.18,170.18,180.34,180.34,0.40796875,0.34,0.325,0.3325,0.09765625,0.75,Bantamweight,Red,2.0,0.0,0.0,0.06796874999999997,-0.007500000000000007,-0.65234375
34.0,24.0,180.34,182.88,185.42,190.5,0.519375,0.5,0.3125,0.0625,0.75,0.5,Welterweight,Red,10.0,-2.539999999999992,-5.0800000000000125,0.01937500000000003,0.25,0.25
28.0,37.0,190.5,187.96,200.66,193.04,0.5153125000000001,0.4837890625,0.38111328125,0.1915624999999999,0.0,0.001953125,LightHeavyweight,Red,-9.0,2.539999999999992,7.6200000000000045,0.031523437500000084,0.18955078125000008,-0.001953125
28.0,33.0,182.88,180.34,185.42,185.42,0.378984375,0.34984375,0.202265625,0.7621875,0.8671875,0.2265625,Welterweight,Red,-5.0,2.539999999999992,0.0,0.029140624999999976,-0.559921875,0.640625
29.0,29.0,175.26,180.34,182.88,177.8,0.5109796142578125,0.55,0.552934684753418,0.0,0.5093917846679688,0.0,Lightweight,Red,0.0,-5.0800000000000125,5.079999999999984,-0.03902038574218758,0.552934684753418,0.5093917846679688
29.0,29.0,175.26,180.34,182.88,177.8,0.5109796142578125,0.55,0.552934684753418,0.0,0.5093917846679688,0.0,Lightweight,Red,0.0,-5.0800000000000125,5.079999999999984,-0.03902038574218758,0.552934684753418,0.5093917846679688
33.0,34.0,162.56,167.64,165.1,167.64,0.22771484375,0.52703125,0.140703125,0.27958984375,0.32421875,1.04150390625,Flyweight,Blue,-1.0,-5.079999999999984,-2.539999999999992,-0.29931640624999994,-0.13888671875,-0.71728515625
28.0,24.0,193.04,182.88,203.2,187.96,0.69,0.445,0.0,0.355,0.0,1.25,Middleweight,Red,4.0,10.159999999999997,15.23999999999998,0.24499999999999994,-0.355,-1.25
28.0,24.0,193.04,182.88,203.2,187.96,0.69,0.445,0.0,0.355,0.0,1.25,Middleweight,Red,4.0,10.159999999999997,15.23999999999998,0.24499999999999994,-0.355,-1.25
28.0,30.0,185.42,185.42,195.58,187.96,0.433515625,0.462666015625,0.4683203125,0.11503173828125,0.5,0.0,Middleweight,Blue,-2.0,0.0,7.6200000000000045,-0.029150390624999967,0.35328857421875,0.5
33.0,30.0,187.96,180.34,190.5,193.04,0.29826416015625,0.524130859375,0.041402587890625,0.30072265625,0.064208984375,0.4111328125,Welterweight,Blue,3.0,7.6200000000000045,-2.539999999999992,-0.22586669921875002,-0.259320068359375,-0.346923828125
37.0,28.0,182.88,187.96,187.96,200.66,0.5886522722244263,0.436484375,0.0635333347320556,0.8347265625,0.0045280456542968,1.078125,Middleweight,Blue,9.0,-5.0800000000000125,-12.699999999999989,0.1521678972244263,-0.7711932277679444,-1.0735969543457031
31.0,28.0,170.18,167.64,175.26,170.18,0.4875,0.36453125,0.60375,0.0890625,0.375,0.015625,Bantamweight,Blue,3.0,2.5400000000000205,5.079999999999984,0.12296875000000002,0.5146875,0.359375
29.0,36.0,187.96,187.96,190.5,190.5,0.691875,0.1252383422851562,0.046875,0.1134140014648437,0.25,0.5006752014160156,Welterweight,Blue,-7.0,0.0,0.0,0.5666366577148438,-0.0665390014648437,-0.2506752014160156
32.0,36.0,167.64,172.72,170.18,185.42,0.48,0.475,0.125,0.415,0.25,0.25,Bantamweight,Red,-4.0,-5.0800000000000125,-15.23999999999998,0.0050000000000000044,-0.29,0.0
31.0,26.0,185.42,195.58,190.5,205.74,0.48,0.44,1.0,0.0,0.0,0.0,Heavyweight,Blue,5.0,-10.160000000000025,-15.240000000000009,0.03999999999999998,1.0,0.0
27.0,31.0,185.42,170.18,185.42,177.8,0.585,0.31625,0.53,0.16625,1.5,0.0,Featherweight,Red,-4.0,15.23999999999998,7.619999999999976,0.26875,0.36375,1.5
28.0,30.0,180.34,180.34,182.88,182.88,0.46125,0.445,0.6625,0.33,0.125,0.0,Featherweight,Red,-2.0,0.0,0.0,0.016249999999999987,0.33249999999999996,0.125
33.0,31.0,177.8,172.72,180.34,172.72,0.3184746879339218,0.5375,0.2962642735242843,0.0,0.4403667449951172,0.0,Lightweight,Blue,2.0,5.0800000000000125,7.6200000000000045,-0.21902531206607817,0.2962642735242843,0.4403667449951172
29.0,30.0,177.8,177.8,177.8,177.8,0.5567578125,0.50103515625,0.3736328125,0.0598046875,0.28515625,0.0390625,Lightweight,Red,-1.0,0.0,0.0,0.05572265625000006,0.313828125,0.24609375
36.0,29.0,177.8,175.26,177.8,177.8,0.3947175598144531,0.4907812499999999,0.2356690979003906,0.3704687499999999,0.5637130737304688,0.3984375,Lightweight,Blue,7.0,2.5400000000000205,0.0,-0.09606369018554678,-0.1347996520996093,0.16527557373046875
30.0,26.0,185.42,182.88,187.96,195.58,0.3087499999999999,0.33,0.0,0.2,0.0625,0.0,Welterweight,Red,4.0,2.539999999999992,-7.6200000000000045,-0.021250000000000102,-0.2,0.0625
24.0,31.0,170.18,172.72,172.72,180.34,0.53,0.345,0.5,0.0,0.0,0.0,Bantamweight,Red,-7.0,-2.539999999999992,-7.6200000000000045,0.18500000000000005,0.5,0.0
26.0,31.0,187.96,182.88,187.96,190.5,0.45640625,0.4540625,0.39125,0.2346875,1.6875,0.328125,Welterweight,Red,-5.0,5.0800000000000125,-2.539999999999992,0.0023437500000000333,0.1565625,1.359375
38.0,35.0,185.42,187.96,200.66,198.12,0.509140625,0.5035937500000001,0.00390625,0.759375,0.12890625,0.265625,LightHeavyweight,Blue,3.0,-2.5400000000000205,2.539999999999992,0.005546874999999951,-0.75546875,-0.13671875
38.0,35.0,185.42,187.96,200.66,198.12,0.509140625,0.5035937500000001,0.00390625,0.759375,0.12890625,0.265625,LightHeavyweight,Blue,3.0,-2.5400000000000205,2.539999999999992,0.005546874999999951,-0.75546875,-0.13671875
40.0,29.0,193.04,200.66,195.58,203.2,0.411651611328125,0.5650000000000001,0.36873291015625,0.625,0.330078125,0.0,Heavyweight,Blue,11.0,-7.6200000000000045,-7.619999999999976,-0.15334838867187506,-0.25626708984375,0.330078125
27.0,33.0,177.8,180.34,177.8,190.5,0.50609375,0.4275,0.0725,0.08875,0.34375,0.125,Lightweight,Blue,-6.0,-2.539999999999992,-12.699999999999989,0.07859375000000002,-0.01625,0.21875
30.0,39.0,210.82,190.5,213.36,195.58,0.38887451171875,0.4612051296234131,0.1884994506835937,0.0317384004592895,0.2609443664550781,0.0001299381256103,Heavyweight,Blue,-9.0,20.319999999999993,17.78,-0.07233061790466311,0.1567610502243042,0.26081442832946783
36.0,27.0,167.64,172.72,172.72,175.26,0.5610146045684814,0.326875,0.2829662752151489,0.0103125,0.5334701538085938,1.46875,Featherweight,Blue,9.0,-5.0800000000000125,-2.539999999999992,0.23413960456848137,0.2726537752151489,-0.9352798461914062
33.0,31.0,160.02,167.64,167.64,165.1,0.4585205078125,0.425,0.279169921875,0.1140625,0.0,0.96875,Bantamweight,Red,2.0,-7.619999999999976,2.539999999999992,0.03352050781249999,0.165107421875,-0.96875
23.0,29.0,180.34,175.26,182.88,177.8,0.55,0.3975,0.5,0.0,0.0,0.0,Bantamweight,Red,-6.0,5.0800000000000125,5.079999999999984,0.15250000000000002,0.5,0.0
42.0,31.0,182.88,180.34,187.96,182.88,0.2507661437988281,0.3575,0.0480396270751953,0.165,0.39874267578125,0.125,Welterweight,Blue,11.0,2.539999999999992,5.0800000000000125,-0.10673385620117187,-0.11696037292480471,0.27374267578125
34.0,40.0,187.96,175.26,193.04,180.34,0.5598971557617187,0.47181640625,0.5610250854492187,0.4878515625,0.5036773681640625,0.25,Middleweight,Red,-6.0,12.700000000000017,12.699999999999989,0.08808074951171874,0.0731735229492187,0.2536773681640625
33.0,28.0,172.72,167.64,172.72,162.56,0.298828125,0.485,0.338515625,0.73,0.1875,0.0,Bantamweight,Blue,5.0,5.0800000000000125,10.159999999999997,-0.186171875,-0.391484375,0.1875
29.0,30.0,187.96,190.5,200.66,193.04,0.4399999999999999,0.75,0.5650000000000001,0.0,1.0,0.0,LightHeavyweight,Red,-1.0,-2.539999999999992,7.6200000000000045,-0.3100000000000001,0.5650000000000001,1.0
32.0,31.0,167.64,175.26,177.8,180.34,0.298125,0.350330560952425,0.16625,0.0016355210542678,0.0625,0.0628053545951843,Featherweight,Blue,1.0,-7.6200000000000045,-2.539999999999992,-0.05220556095242501,0.1646144789457322,-0.0003053545951842984
31.0,31.0,167.64,167.64,177.8,167.64,0.29824462890625,0.455,0.62411376953125,0.5825,0.033447265625,0.75,Bantamweight,Blue,0.0,0.0,10.160000000000025,-0.15675537109375004,0.041613769531249956,-0.716552734375
34.0,34.0,190.5,177.8,203.2,185.42,0.3427398681640625,0.495078125,0.087763671875,0.4442578125,0.3753662109375,0.0078125,LightHeavyweight,Blue,0.0,12.699999999999989,17.78,-0.1523382568359375,-0.356494140625,0.3675537109375
26.0,32.0,177.8,180.34,180.34,193.04,0.454375,0.4075,0.5,0.0,0.0,0.25,Welterweight,Blue,-6.0,-2.539999999999992,-12.699999999999989,0.046875,0.5,-0.25
34.0,36.0,187.96,182.88,195.58,185.42,0.3403369140625,0.538125,0.125244140625,0.0578125,0.04052734375,0.0,Welterweight,Blue,-2.0,5.0800000000000125,10.160000000000025,-0.19778808593749997,0.067431640625,0.04052734375
33.0,31.0,167.64,170.18,170.18,177.8,0.56863037109375,0.38859375,0.40539794921875,0.05203125,1.30078125,0.203125,Bantamweight,Red,2.0,-2.5400000000000205,-7.6200000000000045,0.18003662109375002,0.35336669921874997,1.09765625
27.0,25.0,167.64,167.64,172.72,165.1,0.5425,0.6,0.5625,0.5,0.25,3.0,Flyweight,Blue,2.0,0.0,7.6200000000000045,-0.057499999999999996,0.0625,-2.75
33.0,32.0,190.5,190.5,200.66,198.12,0.437333984375,0.520625,0.057607421875,0.748125,0.0,0.0,Heavyweight,Red,1.0,0.0,2.539999999999992,-0.08329101562500002,-0.690517578125,0.0
29.0,33.0,175.26,175.26,172.72,187.96,0.515,0.3931249999999999,0.47,0.0625,0.0,0.1875,Lightweight,Blue,-4.0,0.0,-15.240000000000009,0.12187500000000012,0.4075,-0.1875
21.0,30.0,182.88,177.8,180.34,182.88,0.5359375,0.35,0.375,0.0,0.15625,0.0,Lightweight,Red,-9.0,5.079999999999984,-2.539999999999992,0.18593749999999998,0.375,0.15625
30.0,39.0,190.5,175.26,193.04,177.8,0.336328125,0.457469482421875,0.0625,0.58704833984375,0.39453125,0.251220703125,Lightweight,Red,-9.0,15.240000000000009,15.23999999999998,-0.12114135742187504,-0.52454833984375,0.143310546875
34.0,30.0,185.42,177.8,185.42,190.5,0.5339295282959937,0.4105078125,0.3211418804526329,0.5,0.0558015406131744,0.140625,Welterweight,Red,4.0,7.619999999999976,-5.0800000000000125,0.1234217157959937,-0.17885811954736708,-0.0848234593868256
37.0,27.0,177.8,180.34,182.88,182.88,0.6573867034912109,0.3512499999999999,0.0899659729003906,0.0,0.0005111694335937,0.125,Welterweight,Blue,10.0,-2.539999999999992,0.0,0.30613670349121097,0.0899659729003906,-0.1244888305664063
29.0,25.0,167.64,180.34,180.34,180.34,0.6125,0.4649999999999999,0.5674999999999999,0.5925,0.0,0.0,Featherweight,Red,4.0,-12.700000000000017,0.0,0.14750000000000013,-0.025000000000000133,0.0
43.0,26.0,177.8,193.04,182.88,203.2,0.4451043701171875,0.454375,0.0089599609375,0.6725,0.0001220703125,0.0,Heavyweight,Blue,17.0,-15.23999999999998,-20.319999999999993,-0.009270629882812464,-0.6635400390625,0.0001220703125
26.0,31.0,190.5,185.42,200.66,198.12,0.59,0.28,0.25,0.0,0.25,0.0,LightHeavyweight,Red,-5.0,5.0800000000000125,2.539999999999992,0.30999999999999994,0.25,0.25
33.0,29.0,177.8,180.34,172.72,177.8,0.4,0.59625,0.160625,0.3325,0.6875,0.0,Lightweight,Blue,4.0,-2.539999999999992,-5.0800000000000125,-0.19624999999999992,-0.17187500000000003,0.6875
24.0,32.0,187.96,182.88,190.5,187.96,0.61,0.41125,0.0,0.625,0.0,0.5,Heavyweight,Red,-8.0,5.0800000000000125,2.539999999999992,0.19874999999999998,-0.625,-0.5
40.0,33.0,182.88,190.5,185.42,195.58,0.468203125,0.604921875,0.33875,0.325,0.0,0.3125,Middleweight,Red,7.0,-7.6200000000000045,-10.160000000000025,-0.13671875000000006,0.013749999999999984,-0.3125
23.0,29.0,180.34,182.88,185.42,180.34,0.474921875,0.50640625,0.45484375,0.16828125,0.140625,0.0,Welterweight,Red,-6.0,-2.539999999999992,5.079999999999984,-0.03148437499999995,0.2865625,0.140625
29.0,26.0,180.34,180.34,182.88,180.34,0.495,0.34,0.0,1.0,0.0,0.0,Welterweight,Red,3.0,0.0,2.539999999999992,0.15499999999999997,-1.0,0.0
33.0,36.0,172.72,170.18,175.26,170.18,0.4155780863761902,0.365625,0.1487593650817871,0.325,0.0,0.0,Lightweight,Red,-3.0,2.539999999999992,5.079999999999984,0.049953086376190226,-0.1762406349182129,0.0
26.0,27.0,170.18,172.72,175.26,175.26,0.5225,0.49,0.165,0.45875,0.0,0.5,Bantamweight,Blue,-1.0,-2.539999999999992,0.0,0.03249999999999997,-0.29374999999999996,-0.5
32.0,29.0,165.1,165.1,170.18,165.1,0.389765625,0.44125,0.5769921875,0.5,1.2578125,0.75,Flyweight,Red,3.0,0.0,5.0800000000000125,-0.05148437499999997,0.07699218750000003,0.5078125
36.0,28.0,167.64,177.8,170.18,185.42,0.5574609375,0.435,0.6272265625,0.5,0.8125,0.0,Lightweight,Red,8.0,-10.160000000000025,-15.23999999999998,0.12246093750000003,0.12722656249999997,0.8125
34.0,29.0,187.96,193.04,193.04,193.04,0.3958935546875,0.396875,0.06640625,0.0125,0.0,0.1875,Middleweight,Red,5.0,-5.079999999999984,0.0,-0.0009814453124999956,0.05390625,-0.1875
35.0,33.0,182.88,187.96,182.88,190.5,0.4494140625,0.4528579711914062,0.06078125,0.06719970703125,0.07421875,0.004150390625,Welterweight,Red,2.0,-5.0800000000000125,-7.6200000000000045,-0.0034439086914062056,-0.006418457031249998,0.070068359375
32.0,25.0,170.18,172.72,172.72,177.8,0.3325,0.401875,0.75,0.04125,0.0,0.6875,Bantamweight,Red,7.0,-2.539999999999992,-5.0800000000000125,-0.06937499999999996,0.70875,-0.6875
34.0,31.0,180.34,175.26,187.96,177.8,0.55125,0.355,0.53,0.0,0.75,0.0,Lightweight,Red,3.0,5.0800000000000125,10.159999999999997,0.19625000000000004,0.53,0.75
39.0,30.0,185.42,185.42,187.96,190.5,0.3940596532821655,0.675,0.0098768997192382,0.5,0.0001330375671386,0.0,Middleweight,Red,9.0,0.0,-2.539999999999992,-0.2809403467178345,-0.4901231002807618,0.0001330375671386
37.0,30.0,175.26,167.64,180.34,165.1,0.4017361450195312,0.29,0.3196447753906249,0.3940625,0.250732421875,0.875,Bantamweight,Red,7.0,7.6200000000000045,15.240000000000009,0.11173614501953122,-0.07441772460937507,-0.624267578125
30.0,23.0,165.1,167.64,172.72,175.26,0.52,0.54,0.455,0.0,4.5,1.0,Flyweight,Red,7.0,-2.539999999999992,-2.539999999999992,-0.020000000000000018,0.455,3.5
30.0,31.0,177.8,170.18,182.88,180.34,0.405,0.4525,0.14,0.395,1.0,0.5,Lightweight,Blue,-1.0,7.6200000000000045,2.539999999999992,-0.04749999999999999,-0.255,0.5
38.0,34.0,185.42,185.42,182.88,195.58,0.37953125,0.4503564453124999,0.3826953125,0.026376953125,0.32421875,0.0029296875,Middleweight,Red,4.0,0.0,-12.700000000000017,-0.07082519531249992,0.356318359375,0.3212890625
26.0,30.0,172.72,170.18,177.8,185.42,0.53125,0.39642578125,0.5125,0.126953125,0.5,0.876953125,Featherweight,Red,-4.0,2.539999999999992,-7.619999999999976,0.13482421875,0.38554687499999996,-0.376953125
31.0,27.0,167.64,180.34,167.64,187.96,0.4936914062499999,0.3626953125,0.2032031249999999,0.5497265625,0.0836181640625,0.0078125,Featherweight,Blue,4.0,-12.700000000000017,-20.32000000000002,0.13099609374999993,-0.34652343750000003,0.0758056640625
29.0,28.0,172.72,177.8,177.8,185.42,0.432890625,0.4,0.021875,0.6,0.0078125,0.0,Welterweight,Red,1.0,-5.0800000000000125,-7.619999999999976,0.03289062499999995,-0.578125,0.0078125
29.0,31.0,177.8,177.8,180.34,180.34,0.3540625,0.440546875,0.125,0.180625,0.40625,0.0078125,Lightweight,Blue,-2.0,0.0,0.0,-0.086484375,-0.05562500000000001,0.3984375
28.0,36.0,182.88,182.88,193.04,185.42,0.325,0.5475,0.03125,0.29,0.25,0.75,Welterweight,Red,-8.0,0.0,7.6200000000000045,-0.22249999999999998,-0.25875,-0.5
35.0,28.0,177.8,172.72,182.88,175.26,0.4425,0.4025,0.2625,0.0,0.125,0.5,Lightweight,Red,7.0,5.0800000000000125,7.6200000000000045,0.03999999999999998,0.2625,-0.375
32.0,37.0,190.5,185.42,193.04,190.5,0.39119140625,0.3996875,0.01708984375,0.241640625,0.0,0.0,LightHeavyweight,Red,-5.0,5.0800000000000125,2.539999999999992,-0.008496093749999989,-0.22455078125,0.0
29.0,26.0,180.34,180.34,182.88,190.5,0.46,0.465,0.66,0.75,0.0,0.0,Featherweight,Red,3.0,0.0,-7.6200000000000045,-0.0050000000000000044,-0.08999999999999997,0.0
35.0,31.0,193.04,193.04,203.2,210.82,0.5300244140625,0.5428124999999999,0.27930908203125,0.0,0.0,0.125,Heavyweight,Red,4.0,0.0,-7.6200000000000045,-0.012788085937499916,0.27930908203125,-0.125
35.0,31.0,193.04,193.04,203.2,210.82,0.5300244140625,0.5428124999999999,0.27930908203125,0.0,0.0,0.125,Heavyweight,Red,4.0,0.0,-7.6200000000000045,-0.012788085937499916,0.27930908203125,-0.125
29.0,27.0,165.1,165.1,165.1,170.18,0.5704687500000001,0.445,0.169228515625,0.665,0.015625,1.5,Flyweight,Red,2.0,0.0,-5.0800000000000125,0.12546875000000007,-0.49577148437500007,-1.484375
38.0,28.0,180.34,187.96,182.88,190.5,0.54873046875,0.605,0.284921875,0.0,0.359375,0.0,LightHeavyweight,Red,10.0,-7.6200000000000045,-7.6200000000000045,-0.056269531250000004,0.284921875,0.359375
26.0,30.0,170.18,172.72,177.8,180.34,0.4509375,0.4903125,0.0,0.25625,0.0,0.875,Bantamweight,Blue,-4.0,-2.539999999999992,-2.539999999999992,-0.03937499999999999,-0.25625,-0.875
29.0,32.0,182.88,177.8,182.88,185.42,0.53,0.4625,0.5,0.165,0.0,0.0,Welterweight,Blue,-3.0,5.079999999999984,-2.539999999999992,0.0675,0.33499999999999996,0.0
29.0,32.0,182.88,177.8,182.88,185.42,0.53,0.4625,0.5,0.165,0.0,0.0,Welterweight,Blue,-3.0,5.079999999999984,-2.539999999999992,0.0675,0.33499999999999996,0.0
26.0,34.0,177.8,177.8,177.8,180.34,0.64,0.4100997027754783,0.825,0.4274883088469505,0.625,0.5080791711807251,Lightweight,Red,-8.0,0.0,-2.539999999999992,0.2299002972245217,0.39751169115304946,0.1169208288192749
30.0,38.0,175.26,167.64,185.42,172.72,0.405,0.5449999999999999,0.44375,0.5349999999999999,2.0,0.0,Bantamweight,Red,-8.0,7.6200000000000045,12.699999999999989,-0.1399999999999999,-0.09124999999999994,2.0
31.0,29.0,187.96,182.88,185.42,180.34,0.518984375,0.441875,0.16390625,0.073125,0.6328125,0.0625,Lightweight,Red,2.0,5.0800000000000125,5.079999999999984,0.07710937500000004,0.09078125000000001,0.5703125
33.0,31.0,177.8,177.8,180.34,185.42,0.4749002075195312,0.3721234130859375,0.3169079589843749,0.2471075439453125,1.34552001953125,0.25,Featherweight,Red,2.0,0.0,-5.079999999999984,0.10277679443359372,0.0698004150390624,1.09552001953125
30.0,29.0,182.88,180.34,193.04,187.96,0.4284375,0.37,0.1971875,0.5,0.15625,1.0,Welterweight,Red,1.0,2.539999999999992,5.079999999999984,0.05843750000000003,-0.30281250000000004,-0.84375
31.0,26.0,175.26,177.8,180.34,177.8,0.34066112190485,0.55125,0.0032710421085357,0.1,0.1256107091903686,0.0,Featherweight,Red,5.0,-2.5400000000000205,2.539999999999992,-0.21058887809515003,-0.09672895789146431,0.1256107091903686
23.0,28.0,172.72,177.8,175.26,175.26,0.33,0.35,0.0,0.28,0.0,0.0,Featherweight,Red,-5.0,-5.0800000000000125,0.0,-0.019999999999999962,-0.28,0.0
29.0,31.0,177.8,180.34,177.8,190.5,0.613515625,0.3942803955078124,0.447265625,0.291280517578125,0.5703125,0.0009765625,Lightweight,Red,-2.0,-2.539999999999992,-12.699999999999989,0.2192352294921876,0.155985107421875,0.5693359375
27.0,24.0,182.88,177.8,190.5,185.42,0.46859375,0.51625,0.020625,0.3475,0.125,0.0,Lightweight,Red,3.0,5.079999999999984,5.0800000000000125,-0.04765625000000001,-0.32687499999999997,0.125
29.0,28.0,177.8,182.88,185.42,177.8,0.5052343749999999,0.5,0.568828125,0.285,0.0078125,0.5,Featherweight,Red,1.0,-5.079999999999984,7.619999999999976,0.005234374999999902,0.28382812500000004,-0.4921875
33.0,30.0,187.96,190.5,190.5,203.2,0.2665283203125,0.3483331298828125,0.08280517578125,0.3057391357421875,0.12841796875,0.626953125,Welterweight,Blue,3.0,-2.539999999999992,-12.699999999999989,-0.0818048095703125,-0.22293395996093746,-0.49853515625
